Site,Core_ID,Treatment,SampleID,Total_core_mass_pot_pie_pans_g,Additional_Wt_toRemove,sequence_valve,Picarro_method,Start_Date_Time,Stop_Date_Time,Time_Zone,Time_elapsed_h,TREATMENT_PHASE,Notes,Who,Ignore_Data
CPCRW,12,sat_II,C12,509.98,NA,6,SatII_FM_drought_18Oct2016,10/18/2016 10:03,10/18/2016 16:05,America/Los_Angeles,6.033333333,SATURATION_INCUBATION,sat mass with lid__SF,SF ,NA
CPCRW,13,sat_II,C13,582.83,NA,13,SatII_FM_drought_18Oct2016,10/18/2016 10:03,10/18/2016 16:05,America/Los_Angeles,6.033333333,SATURATION_INCUBATION,sat mass with lid__SF,SF ,NA
CPCRW,14,sat_II,C14,569.8,NA,8,SatII_FM_drought_18Oct2016,10/18/2016 10:03,10/18/2016 16:05,America/Los_Angeles,6.033333333,SATURATION_INCUBATION,sat mass with lid__SF,SF ,NA
CPCRW,15,sat_II,C15,477.32,NA,7,SatII_FM_drought_18Oct2016,10/18/2016 10:03,10/18/2016 16:05,America/Los_Angeles,6.033333333,SATURATION_INCUBATION,sat mass with lid__SF,SF ,NA
CPCRW,21,drought,C21,538.38,NA,12,SatII_FM_drought_18Oct2016,10/18/2016 10:03,10/18/2016 16:05,America/Los_Angeles,6.033333333,DROUGHT_PRE_INCUBATION,cores moved to 20˚C__SF,SF ,NA
CPCRW,22,drought,C22,405.49,NA,10,SatII_FM_drought_18Oct2016,10/18/2016 10:03,10/18/2016 16:05,America/Los_Angeles,6.033333333,DROUGHT_PRE_INCUBATION,cores moved to 20˚C__SF,SF ,NA
CPCRW,23,drought,C23,348.82,NA,9,SatII_FM_drought_18Oct2016,10/18/2016 10:03,10/18/2016 16:05,America/Los_Angeles,6.033333333,DROUGHT_PRE_INCUBATION,cores moved to 20˚C__SF,SF ,NA
CPCRW,24,drought,C24,368.14,NA,14,SatII_FM_drought_18Oct2016,10/18/2016 10:03,10/18/2016 16:05,America/Los_Angeles,6.033333333,DROUGHT_PRE_INCUBATION,cores moved to 20˚C__SF,SF ,NA
CPCRW,25,drought,C25,359.94,NA,11,SatII_FM_drought_18Oct2016,10/18/2016 10:03,10/18/2016 16:05,America/Los_Angeles,6.033333333,DROUGHT_PRE_INCUBATION,cores moved to 20˚C__SF,SF ,NA
CPCRW,NA,ambient,NA,NA,NA,16,SatII_FM_drought_18Oct2016,10/20/2016 10:37,10/20/2016 16:05,America/Los_Angeles,5.466666667,AMBIENT,ambient__SF,SF ,NA
CPCRW,16,field_moist,C16,416.21,NA,15,SatII_FM_drought_18Oct2016,10/20/2016 10:37,10/20/2016 16:05,America/Los_Angeles,5.466666667,FIELD_MOIST_INCUBATION,FM mass with lid__SF,SF ,NA
CPCRW,17,field_moist,C17,403.85,NA,9,SatII_FM_drought_18Oct2016,10/20/2016 10:37,10/20/2016 16:05,America/Los_Angeles,5.466666667,FIELD_MOIST_INCUBATION,FM mass with lid__SF,SF ,NA
CPCRW,18,field_moist,C18,390.26,NA,13,SatII_FM_drought_18Oct2016,10/20/2016 10:37,10/20/2016 16:05,America/Los_Angeles,5.466666667,FIELD_MOIST_INCUBATION,FM mass with lid__SF,SF ,NA
CPCRW,19,field_moist,C19,532.99,NA,14,SatII_FM_drought_18Oct2016,10/20/2016 10:37,10/20/2016 16:05,America/Los_Angeles,5.466666667,FIELD_MOIST_INCUBATION,FM mass with lid__SF,SF ,NA
CPCRW,20,field_moist,C20,522.23,NA,12,SatII_FM_drought_18Oct2016,10/20/2016 10:37,10/20/2016 16:05,America/Los_Angeles,5.466666667,FIELD_MOIST_INCUBATION,FM mass with lid__SF,SF ,NA
CPCRW,11,sat_II,C11,547.92,NA,6,SatII_FM_drought_18Oct2016,10/20/2016 10:37,10/20/2016 16:05,America/Los_Angeles,5.466666667,SATURATION_INCUBATION,sat mass with lid__SF,SF ,NA
CPCRW,12,sat_II,C12,521.67,NA,2,SatII_FM_drought_18Oct2016,10/20/2016 10:37,10/20/2016 16:05,America/Los_Angeles,5.466666667,SATURATION_INCUBATION,"sat mass with lid, problem core, check water level daily__SF",SF ,NA
CPCRW,13,sat_II,C13,588.08,NA,7,SatII_FM_drought_18Oct2016,10/20/2016 10:37,10/20/2016 16:05,America/Los_Angeles,5.466666667,SATURATION_INCUBATION,sat mass with lid__SF,SF ,NA
CPCRW,14,sat_II,C14,568.04,NA,10,SatII_FM_drought_18Oct2016,10/20/2016 10:37,10/20/2016 16:05,America/Los_Angeles,5.466666667,SATURATION_INCUBATION,sat mass with lid__SF,SF ,NA
CPCRW,15,sat_II,C15,461.1,NA,11,SatII_FM_drought_18Oct2016,10/20/2016 10:37,10/20/2016 16:05,America/Los_Angeles,5.466666667,SATURATION_INCUBATION,sat mass with lid__SF,SF ,NA
CPCRW,21,drought,C21,530.29,NA,8,SatII_FM_drought_18Oct2016,10/20/2016 10:37,10/20/2016 16:05,America/Los_Angeles,5.466666667,DROUGHT_PRE_INCUBATION,dr mass no lid__SF,SF ,NA
CPCRW,22,drought,C22,397.1,NA,5,SatII_FM_drought_18Oct2016,10/20/2016 10:37,10/20/2016 16:05,America/Los_Angeles,5.466666667,DROUGHT_PRE_INCUBATION,dr mass no lid__SF,SF ,NA
CPCRW,23,drought,C23,344.15,NA,4,SatII_FM_drought_18Oct2016,10/20/2016 10:37,10/20/2016 16:05,America/Los_Angeles,5.466666667,DROUGHT_PRE_INCUBATION,dr mass no lid__SF,SF ,NA
CPCRW,24,drought,C24,361.62,NA,1,SatII_FM_drought_18Oct2016,10/20/2016 10:37,10/20/2016 16:05,America/Los_Angeles,5.466666667,DROUGHT_PRE_INCUBATION,dr mass no lid__SF,SF ,NA
CPCRW,25,drought,C25,355.2,NA,3,SatII_FM_drought_18Oct2016,10/20/2016 10:37,10/20/2016 16:05,America/Los_Angeles,5.466666667,DROUGHT_PRE_INCUBATION,dr mass no lid__SF,SF ,NA
CPCRW,NA,ambient,NA,NA,NA,16,SatII_FM_drought_18Oct2016,10/25/2016 11:12,10/25/2016 18:05,America/Los_Angeles,6.883333333,AMBIENT,ambient__SF,SF ,NA
CPCRW,16,field_moist,C16,422.51,NA,5,SatII_FM_drought_18Oct2016,10/25/2016 11:12,10/25/2016 18:05,America/Los_Angeles,6.883333333,FIELD_MOIST_INCUBATION,Mass includes lid or no lid?__SF,SF ,NA
CPCRW,17,field_moist,C17,418.03,NA,6,SatII_FM_drought_18Oct2016,10/25/2016 11:12,10/25/2016 18:05,America/Los_Angeles,6.883333333,FIELD_MOIST_INCUBATION,Mass includes lid or no lid?__SF,SF ,NA
CPCRW,18,field_moist,C18,390.15,NA,13,SatII_FM_drought_18Oct2016,10/25/2016 11:12,10/25/2016 18:05,America/Los_Angeles,6.883333333,FIELD_MOIST_INCUBATION,Mass includes lid or no lid?__SF,SF ,NA
CPCRW,19,field_moist,C19,532.98,NA,11,SatII_FM_drought_18Oct2016,10/25/2016 11:12,10/25/2016 18:05,America/Los_Angeles,6.883333333,FIELD_MOIST_INCUBATION,Mass includes lid or no lid?__SF,SF ,NA
CPCRW,20,field_moist,C20,521.3,NA,10,SatII_FM_drought_18Oct2016,10/25/2016 11:12,10/25/2016 18:05,America/Los_Angeles,6.883333333,FIELD_MOIST_INCUBATION,Mass includes lid or no lid?__SF,SF ,NA
CPCRW,11,sat_II,C11,550.49,NA,8,SatII_FM_drought_18Oct2016,10/25/2016 11:12,10/25/2016 18:05,America/Los_Angeles,6.883333333,SATURATION_INCUBATION,sat mass with lid__SF,SF ,NA
CPCRW,12,sat_II,C12,530.62,NA,7,SatII_FM_drought_18Oct2016,10/25/2016 11:12,10/25/2016 18:05,America/Los_Angeles,6.883333333,SATURATION_INCUBATION,sat mass with lid__SF,SF ,NA
CPCRW,13,sat_II,C13,585.54,NA,12,SatII_FM_drought_18Oct2016,10/25/2016 11:12,10/25/2016 18:05,America/Los_Angeles,6.883333333,SATURATION_INCUBATION,sat mass with lid__SF,SF ,NA
CPCRW,14,sat_II,C14,585.79,NA,4,SatII_FM_drought_18Oct2016,10/25/2016 11:12,10/25/2016 18:05,America/Los_Angeles,6.883333333,SATURATION_INCUBATION,sat mass with lid__SF,SF ,NA
CPCRW,15,sat_II,C15,458.48,NA,1,SatII_FM_drought_18Oct2016,10/25/2016 11:12,10/25/2016 18:05,America/Los_Angeles,6.883333333,SATURATION_INCUBATION,sat mass with lid__SF,SF ,NA
CPCRW,21,drought,C21,516.69,NA,3,SatII_FM_drought_18Oct2016,10/25/2016 11:12,10/25/2016 18:05,America/Los_Angeles,6.883333333,DROUGHT_PRE_INCUBATION,dr mass no lid__SF,SF ,NA
CPCRW,22,drought,C22,384.9,NA,2,SatII_FM_drought_18Oct2016,10/25/2016 11:12,10/25/2016 18:05,America/Los_Angeles,6.883333333,DROUGHT_PRE_INCUBATION,dr mass no lid__SF,SF ,NA
CPCRW,23,drought,C23,336.9,NA,14,SatII_FM_drought_18Oct2016,10/25/2016 11:12,10/25/2016 18:05,America/Los_Angeles,6.883333333,DROUGHT_PRE_INCUBATION,dr mass no lid__SF,SF ,NA
CPCRW,24,drought,C24,349.06,NA,9,SatII_FM_drought_18Oct2016,10/25/2016 11:12,10/25/2016 18:05,America/Los_Angeles,6.883333333,DROUGHT_PRE_INCUBATION,dr mass no lid__SF,SF ,NA
CPCRW,25,drought,C25,349.77,NA,15,SatII_FM_drought_18Oct2016,10/25/2016 11:12,10/25/2016 18:05,America/Los_Angeles,6.883333333,DROUGHT_PRE_INCUBATION,dr mass no lid__SF,SF ,NA
CPCRW,NA,ambient,NA,NA,NA,16,SatII_FM_drought_18Oct2016,10/27/2016 10:52,10/27/2016 16:05,America/Los_Angeles,5.216666667,AMBIENT,ambient__SF,SF ,NA
CPCRW,16,field_moist,C16,422.1,NA,6,SatII_FM_drought_18Oct2016,10/27/2016 10:52,10/27/2016 16:05,America/Los_Angeles,5.216666667,FIELD_MOIST_INCUBATION,Mass includes lid or no lid?__SF,SF ,NA
CPCRW,17,field_moist,C17,417.37,NA,7,SatII_FM_drought_18Oct2016,10/27/2016 10:52,10/27/2016 16:05,America/Los_Angeles,5.216666667,FIELD_MOIST_INCUBATION,Mass includes lid or no lid?__SF,SF ,NA
CPCRW,18,field_moist,C18,391.2,NA,4,SatII_FM_drought_18Oct2016,10/27/2016 10:52,10/27/2016 16:05,America/Los_Angeles,5.216666667,FIELD_MOIST_INCUBATION,Mass includes lid or no lid?__SF,SF ,NA
CPCRW,19,field_moist,C19,534.74,NA,10,SatII_FM_drought_18Oct2016,10/27/2016 10:52,10/27/2016 16:05,America/Los_Angeles,5.216666667,FIELD_MOIST_INCUBATION,Mass includes lid or no lid?__SF,SF ,NA
CPCRW,20,field_moist,C20,523.18,NA,13,SatII_FM_drought_18Oct2016,10/27/2016 10:52,10/27/2016 16:05,America/Los_Angeles,5.216666667,FIELD_MOIST_INCUBATION,Mass includes lid or no lid?__SF,SF ,NA
CPCRW,11,sat_II,C11,547.81,NA,3,SatII_FM_drought_18Oct2016,10/27/2016 10:52,10/27/2016 16:05,America/Los_Angeles,5.216666667,SATURATION_INCUBATION,Mass includes lid or no lid?__SF,SF ,NA
CPCRW,12,sat_II,C12,533.41,NA,9,SatII_FM_drought_18Oct2016,10/27/2016 10:52,10/27/2016 16:05,America/Los_Angeles,5.216666667,SATURATION_INCUBATION,Mass includes lid or no lid?__SF,SF ,NA
CPCRW,13,sat_II,C13,587.19,NA,15,SatII_FM_drought_18Oct2016,10/27/2016 10:52,10/27/2016 16:05,America/Los_Angeles,5.216666667,SATURATION_INCUBATION,Mass includes lid or no lid?__SF,SF ,NA
CPCRW,14,sat_II,C14,586.52,NA,12,SatII_FM_drought_18Oct2016,10/27/2016 10:52,10/27/2016 16:05,America/Los_Angeles,5.216666667,SATURATION_INCUBATION,Mass includes lid or no lid?__SF,SF ,NA
CPCRW,15,sat_II,C15,463.35,NA,11,SatII_FM_drought_18Oct2016,10/27/2016 10:52,10/27/2016 16:05,America/Los_Angeles,5.216666667,SATURATION_INCUBATION,Mass includes lid or no lid?__SF,SF ,NA
CPCRW,21,drought,C21,511.23,NA,5,SatII_FM_drought_18Oct2016,10/27/2016 10:52,10/27/2016 16:05,America/Los_Angeles,5.216666667,DROUGHT_PRE_INCUBATION,Mass includes lid or no lid?__SF,SF ,NA
CPCRW,22,drought,C22,380.64,NA,8,SatII_FM_drought_18Oct2016,10/27/2016 10:52,10/27/2016 16:05,America/Los_Angeles,5.216666667,DROUGHT_PRE_INCUBATION,Mass includes lid or no lid?__SF,SF ,NA
CPCRW,23,drought,C23,335.38,NA,2,SatII_FM_drought_18Oct2016,10/27/2016 10:52,10/27/2016 16:05,America/Los_Angeles,5.216666667,DROUGHT_PRE_INCUBATION,Mass includes lid or no lid?__SF,SF ,NA
CPCRW,24,drought,C24,344.95,NA,14,SatII_FM_drought_18Oct2016,10/27/2016 10:52,10/27/2016 16:05,America/Los_Angeles,5.216666667,DROUGHT_PRE_INCUBATION,Mass includes lid or no lid?__SF,SF ,NA
CPCRW,25,drought,C25,348.55,NA,1,SatII_FM_drought_18Oct2016,10/27/2016 10:52,10/27/2016 16:05,America/Los_Angeles,5.216666667,DROUGHT_PRE_INCUBATION,Mass includes lid or no lid?__SF,SF ,NA
CPCRW,NA,ambient,NA,NA,NA,16,SatII_FM_drought_18Oct2016,11/1/2016 10:44,11/1/2016 16:05,America/Los_Angeles,5.35,AMBIENT,ambient__SF,SF ,NA
CPCRW,16,field_moist,C16,420.78,NA,4,SatII_FM_drought_18Oct2016,11/1/2016 10:44,11/1/2016 16:05,America/Los_Angeles,5.35,FIELD_MOIST_INCUBATION,__SF,SF ,NA
CPCRW,17,field_moist,C17,415.88,NA,1,SatII_FM_drought_18Oct2016,11/1/2016 10:44,11/1/2016 16:05,America/Los_Angeles,5.35,FIELD_MOIST_INCUBATION,__SF,SF ,NA
CPCRW,18,field_moist,C18,391.39,NA,2,SatII_FM_drought_18Oct2016,11/1/2016 10:44,11/1/2016 16:05,America/Los_Angeles,5.35,FIELD_MOIST_INCUBATION,__SF,SF ,NA
CPCRW,19,field_moist,C19,533.42,NA,8,SatII_FM_drought_18Oct2016,11/1/2016 10:44,11/1/2016 16:05,America/Los_Angeles,5.35,FIELD_MOIST_INCUBATION,__SF,SF ,NA
CPCRW,20,field_moist,C20,523.32,NA,6,SatII_FM_drought_18Oct2016,11/1/2016 10:44,11/1/2016 16:05,America/Los_Angeles,5.35,FIELD_MOIST_INCUBATION,__SF,SF ,NA
CPCRW,11,sat_II,C11,577.11,NA,13,SatII_FM_drought_18Oct2016,11/1/2016 10:44,11/1/2016 16:05,America/Los_Angeles,5.35,SATURATION_INCUBATION,__SF,SF ,NA
CPCRW,12,sat_II,C12,551.87,NA,14,SatII_FM_drought_18Oct2016,11/1/2016 10:44,11/1/2016 16:05,America/Los_Angeles,5.35,SATURATION_INCUBATION,__SF,SF ,NA
CPCRW,13,sat_II,C13,596.59,NA,12,SatII_FM_drought_18Oct2016,11/1/2016 10:44,11/1/2016 16:05,America/Los_Angeles,5.35,SATURATION_INCUBATION,__SF,SF ,NA
CPCRW,14,sat_II,C14,599.05,NA,15,SatII_FM_drought_18Oct2016,11/1/2016 10:44,11/1/2016 16:05,America/Los_Angeles,5.35,SATURATION_INCUBATION,__SF,SF ,NA
CPCRW,15,sat_II,C15,484.14,NA,5,SatII_FM_drought_18Oct2016,11/1/2016 10:44,11/1/2016 16:05,America/Los_Angeles,5.35,SATURATION_INCUBATION,__SF,SF ,NA
CPCRW,21,drought,C21,497.08,NA,3,SatII_FM_drought_18Oct2016,11/1/2016 10:44,11/1/2016 16:05,America/Los_Angeles,5.35,DROUGHT_PRE_INCUBATION,__SF,SF ,NA
CPCRW,22,drought,C22,367.66,NA,9,SatII_FM_drought_18Oct2016,11/1/2016 10:44,11/1/2016 16:05,America/Los_Angeles,5.35,DROUGHT_PRE_INCUBATION,__SF,SF ,NA
CPCRW,23,drought,C23,332.01,NA,7,SatII_FM_drought_18Oct2016,11/1/2016 10:44,11/1/2016 16:05,America/Los_Angeles,5.35,DROUGHT_PRE_INCUBATION,__SF,SF ,NA
CPCRW,24,drought,C24,334.01,NA,10,SatII_FM_drought_18Oct2016,11/1/2016 10:44,11/1/2016 16:05,America/Los_Angeles,5.35,DROUGHT_PRE_INCUBATION,__SF,SF ,NA
CPCRW,25,drought,C25,345.65,NA,11,SatII_FM_drought_18Oct2016,11/1/2016 10:44,11/1/2016 16:05,America/Los_Angeles,5.35,DROUGHT_PRE_INCUBATION,__SF,SF ,NA
CPCRW,16,field_moist,C16,420.15,NA,2,SatII_FM_drought_18Oct2016,11/3/2016 10:50,11/3/2016 16:05,America/Los_Angeles,5.25,FIELD_MOIST_INCUBATION,__SF,SF ,NA
CPCRW,17,field_moist,C17,415.23,NA,9,SatII_FM_drought_18Oct2016,11/3/2016 10:50,11/3/2016 16:05,America/Los_Angeles,5.25,FIELD_MOIST_INCUBATION,__SF,SF ,NA
CPCRW,18,field_moist,C18,390.88,NA,12,SatII_FM_drought_18Oct2016,11/3/2016 10:50,11/3/2016 16:05,America/Los_Angeles,5.25,FIELD_MOIST_INCUBATION,__SF,SF ,NA
CPCRW,19,field_moist,C19,532.81,NA,13,SatII_FM_drought_18Oct2016,11/3/2016 10:50,11/3/2016 16:05,America/Los_Angeles,5.25,FIELD_MOIST_INCUBATION,__SF,SF ,NA
CPCRW,20,field_moist,C20,522.75,NA,7,SatII_FM_drought_18Oct2016,11/3/2016 10:50,11/3/2016 16:05,America/Los_Angeles,5.25,FIELD_MOIST_INCUBATION,__SF,SF ,NA
CPCRW,11,sat_II,C11,537.99,NA,1,SatII_FM_drought_18Oct2016,11/3/2016 10:50,11/3/2016 16:05,America/Los_Angeles,5.25,SATURATION_INCUBATION,__SF,SF ,NA
CPCRW,12,sat_II,C12,538.29,NA,11,SatII_FM_drought_18Oct2016,11/3/2016 10:50,11/3/2016 16:05,America/Los_Angeles,5.25,SATURATION_INCUBATION,__SF,SF ,NA
CPCRW,13,sat_II,C13,602.44,NA,15,SatII_FM_drought_18Oct2016,11/3/2016 10:50,11/3/2016 16:05,America/Los_Angeles,5.25,SATURATION_INCUBATION,__SF,SF ,NA
CPCRW,14,sat_II,C14,595.4,NA,8,SatII_FM_drought_18Oct2016,11/3/2016 10:50,11/3/2016 16:05,America/Los_Angeles,5.25,SATURATION_INCUBATION,__SF,SF ,NA
CPCRW,15,sat_II,C15,512.22,NA,5,SatII_FM_drought_18Oct2016,11/3/2016 10:50,11/3/2016 16:05,America/Los_Angeles,5.25,SATURATION_INCUBATION,__SF,SF ,NA
CPCRW,21,drought,C21,493.97,NA,3,SatII_FM_drought_18Oct2016,11/3/2016 10:50,11/3/2016 16:05,America/Los_Angeles,5.25,DROUGHT_PRE_INCUBATION,__SF,SF ,NA
CPCRW,22,drought,C22,363.46,NA,4,SatII_FM_drought_18Oct2016,11/3/2016 10:50,11/3/2016 16:05,America/Los_Angeles,5.25,DROUGHT_PRE_INCUBATION,__SF,SF ,NA
CPCRW,23,drought,C23,330.91,NA,10,SatII_FM_drought_18Oct2016,11/3/2016 10:50,11/3/2016 16:05,America/Los_Angeles,5.25,DROUGHT_PRE_INCUBATION,__SF,SF ,NA
CPCRW,24,drought,C24,329.78,NA,14,SatII_FM_drought_18Oct2016,11/3/2016 10:50,11/3/2016 16:05,America/Los_Angeles,5.25,DROUGHT_PRE_INCUBATION,__SF,SF ,NA
CPCRW,25,drought,C25,345.06,NA,6,SatII_FM_drought_18Oct2016,11/3/2016 10:50,11/3/2016 16:05,America/Los_Angeles,5.25,DROUGHT_PRE_INCUBATION,__SF,SF ,NA
CPCRW,NA,ambient,NA,NA,NA,16,NA,11/8/2016 9:06,11/8/2016 16:05,America/Los_Angeles,6.983333333,AMBIENT,NA,NA,NA
CPCRW,11,sat_II,C11,564.62,NA,4,NA,11/8/2016 9:06,11/8/2016 16:05,America/Los_Angeles,6.983333333,SATURATION_INCUBATION,NA,NA,NA
CPCRW,12,sat_II,C12,533.46,NA,1,NA,11/8/2016 9:06,11/8/2016 16:05,America/Los_Angeles,6.983333333,SATURATION_INCUBATION,NA,NA,NA
CPCRW,13,sat_II,C13,613.52,NA,7,NA,11/8/2016 9:06,11/8/2016 16:05,America/Los_Angeles,6.983333333,SATURATION_INCUBATION,NA,NA,NA
CPCRW,14,sat_II,C14,585.31,NA,10,NA,11/8/2016 9:06,11/8/2016 16:05,America/Los_Angeles,6.983333333,SATURATION_INCUBATION,NA,NA,NA
CPCRW,15,sat_II,C15,497.86,NA,11,NA,11/8/2016 9:06,11/8/2016 16:05,America/Los_Angeles,6.983333333,SATURATION_INCUBATION,NA,NA,NA
CPCRW,16,field_moist,C16,419.76,NA,14,NA,11/8/2016 9:06,11/8/2016 16:05,America/Los_Angeles,6.983333333,FIELD_MOIST_INCUBATION,NA,NA,NA
CPCRW,17,field_moist,C17,413.93,NA,13,NA,11/8/2016 9:06,11/8/2016 16:05,America/Los_Angeles,6.983333333,FIELD_MOIST_INCUBATION,NA,NA,NA
CPCRW,18,field_moist,C18,395.03,NA,9,NA,11/8/2016 9:06,11/8/2016 16:05,America/Los_Angeles,6.983333333,FIELD_MOIST_INCUBATION,NA,NA,NA
CPCRW,19,field_moist,C19,534.63,NA,2,NA,11/8/2016 9:06,11/8/2016 16:05,America/Los_Angeles,6.983333333,FIELD_MOIST_INCUBATION,NA,NA,NA
CPCRW,20,field_moist,C20,523.54,NA,6,NA,11/8/2016 9:06,11/8/2016 16:05,America/Los_Angeles,6.983333333,FIELD_MOIST_INCUBATION,NA,NA,NA
CPCRW,21,drought,C21,489.62,NA,5,NA,11/8/2016 9:06,11/8/2016 16:05,America/Los_Angeles,6.983333333,DROUGHT_INCUBATION,NA,NA,NA
CPCRW,21,drought,C21,357.14,NA,15,NA,11/10/2016 10:06,11/10/2016 16:05,America/Los_Angeles,5.983333333,DROUGHT_INCUBATION,NA,NA,NA
CPCRW,21,drought,C21,330.05,NA,15,Sat_II_FM_10Nov2016,11/14/2016 10:22,11/14/2016 18:05,America/Los_Angeles,7.716666667,DROUGHT_INCUBATION,NA,NA,NA
CPCRW,21,drought,C21,324.75,NA,14,Sat_I,11/17/2016 12:50,11/17/2016 23:05,America/Los_Angeles,10.25,DROUGHT_INCUBATION,NA,NA,NA
CPCRW,21,drought,C21,344.57,NA,NO VALVE,Sat_I,11/29/2016 13:16,11/29/2016 20:05,America/Los_Angeles,6.816666667,DROUGHT_INCUBATION,NA,NA,YES
CPCRW,NA,ambient,NA,NA,NA,16,NA,11/10/2016 10:06,11/10/2016 16:05,America/Los_Angeles,5.983333333,AMBIENT,NA,NA,NA
CPCRW,11,sat_II,C11,555.76,NA,12,NA,11/10/2016 10:06,11/10/2016 16:05,America/Los_Angeles,5.983333333,SATURATION_INCUBATION,NA,NA,NA
CPCRW,12,sat_II,C12,519.81,NA,8,NA,11/10/2016 10:06,11/10/2016 16:05,America/Los_Angeles,5.983333333,SATURATION_INCUBATION,NA,NA,NA
CPCRW,13,sat_II,C13,585.24,NA,1,NA,11/10/2016 10:06,11/10/2016 16:05,America/Los_Angeles,5.983333333,SATURATION_INCUBATION,NA,NA,NA
CPCRW,14,sat_II,C14,581.13,NA,5,NA,11/10/2016 10:06,11/10/2016 16:05,America/Los_Angeles,5.983333333,SATURATION_INCUBATION,NA,NA,NA
CPCRW,15,sat_II,C15,485.49,NA,3,NA,11/10/2016 10:06,11/10/2016 16:05,America/Los_Angeles,5.983333333,SATURATION_INCUBATION,NA,NA,NA
CPCRW,16,field_moist,C16,419.29,NA,6,NA,11/10/2016 10:06,11/10/2016 16:05,America/Los_Angeles,5.983333333,FIELD_MOIST_INCUBATION,NA,NA,NA
CPCRW,17,field_moist,C17,413.48,NA,4,NA,11/10/2016 10:06,11/10/2016 16:05,America/Los_Angeles,5.983333333,FIELD_MOIST_INCUBATION,NA,NA,NA
CPCRW,18,field_moist,C18,391.32,NA,11,NA,11/10/2016 10:06,11/10/2016 16:05,America/Los_Angeles,5.983333333,FIELD_MOIST_INCUBATION,NA,NA,NA
CPCRW,19,field_moist,C19,534.2,NA,14,NA,11/10/2016 10:06,11/10/2016 16:05,America/Los_Angeles,5.983333333,FIELD_MOIST_INCUBATION,NA,NA,NA
CPCRW,20,field_moist,C20,523.05,NA,2,NA,11/10/2016 10:06,11/10/2016 16:05,America/Los_Angeles,5.983333333,FIELD_MOIST_INCUBATION,NA,NA,NA
CPCRW,21,drought,C21,489.01,NA,7,Sat_I,12/2/2016 17:31,12/2/2016 23:05,America/Los_Angeles,5.566666667,DROUGHT_INCUBATION,NA,NA,NA
CPCRW,22,drought,C22,356.33,NA,3,NA,11/8/2016 9:06,11/8/2016 16:05,America/Los_Angeles,6.983333333,DROUGHT_INCUBATION,NA,NA,NA
CPCRW,22,drought,C22,330.09,NA,13,NA,11/10/2016 10:06,11/10/2016 16:05,America/Los_Angeles,5.983333333,DROUGHT_INCUBATION,NA,NA,NA
CPCRW,22,drought,C22,324.3,NA,8,Sat_II_FM_10Nov2016,11/14/2016 10:22,11/14/2016 18:05,America/Los_Angeles,7.716666667,DROUGHT_INCUBATION,NA,NA,NA
CPCRW,22,drought,C22,344.62,NA,9,Sat_I,11/17/2016 12:50,11/17/2016 23:05,America/Los_Angeles,10.25,DROUGHT_INCUBATION,NA,NA,NA
CPCRW,16,field_moist,C16,566.41,10,1,Sat_II_FM_10Nov2016,11/10/2016 14:44,11/10/2016 23:05,America/Los_Angeles,8.35,FIELD_MOIST_SATURATION,NA,NA,NA
CPCRW,17,field_moist,C17,481.45,10,12,Sat_II_FM_10Nov2016,11/10/2016 14:44,11/10/2016 23:05,America/Los_Angeles,8.35,FIELD_MOIST_SATURATION,NA,NA,NA
CPCRW,18,field_moist,C18,522.85,10,14,Sat_II_FM_10Nov2016,11/10/2016 14:44,11/10/2016 23:05,America/Los_Angeles,8.35,FIELD_MOIST_SATURATION,NA,NA,NA
CPCRW,19,field_moist,C19,617.92,10,10,Sat_II_FM_10Nov2016,11/10/2016 14:44,11/10/2016 23:05,America/Los_Angeles,8.35,FIELD_MOIST_SATURATION,NA,NA,NA
CPCRW,20,field_moist,C20,616.14,10,9,Sat_II_FM_10Nov2016,11/10/2016 14:44,11/10/2016 23:05,America/Los_Angeles,8.35,FIELD_MOIST_SATURATION,NA,NA,NA
SR,7,sat_II,S7,428.1,10,3,Sat_II_FM_10Nov2016,11/10/2016 14:44,11/10/2016 23:05,America/Los_Angeles,8.35,SATURATION_SATURATION,NA,NA,NA
SR,3,sat_II,S3,427.83,10,11,Sat_II_FM_10Nov2016,11/10/2016 14:44,11/10/2016 23:05,America/Los_Angeles,8.35,SATURATION_SATURATION,NA,NA,NA
SR,2,sat_II,S2,424.18,10,7,Sat_II_FM_10Nov2016,11/10/2016 14:44,11/10/2016 23:05,America/Los_Angeles,8.35,SATURATION_SATURATION,NA,NA,NA
SR,24,sat_II,S24,435.13,10,13,Sat_II_FM_10Nov2016,11/10/2016 14:44,11/10/2016 23:05,America/Los_Angeles,8.35,SATURATION_SATURATION,NA,NA,NA
SR,18,sat_II,S18,404.61,10,15,Sat_II_FM_10Nov2016,11/10/2016 14:44,11/10/2016 23:05,America/Los_Angeles,8.35,SATURATION_SATURATION,NA,NA,NA
SR,21,field_moist,S21,346.37,NA,11,SecretRiver_FM_11thNov,11/11/2016 12:12,11/11/2016 20:05,America/Los_Angeles,7.883333333,FIELD_MOIST_INCUBATION,NA,NA,NA
SR,13,field_moist,S13,398.97,NA,3,SecretRiver_FM_11thNov,11/11/2016 12:12,11/11/2016 20:05,America/Los_Angeles,7.883333333,FIELD_MOIST_INCUBATION,NA,NA,NA
