sample,Dist,peak.x,peak.y,Dist.plus,Dist.minus,Trans.name
Sample_data[, -1],16.0676819,299.0924983,283.0248164,16.0676919,16.0676719,C2H8O_1
Sample_data[, -1],15.9949093,299.0924983,283.097589,15.9949193,15.9948993,O1
Sample_data[, -1],14.0156465,299.0924983,285.0768518,14.0156565,14.0156365,CH2
Sample_data[, -1],13.942878,299.0924983,285.1496203,13.942888,13.942868,C_1H_6O2
Sample_data[, -1],11.9999985,299.0924983,287.0924998,12.0000085,11.9999885,C1
Sample_data[, -1],10.0207395,299.0924983,289.0717588,10.0207495,10.0207295,C2H2O_1
Sample_data[, -1],9.98435999999998,299.0924983,289.1081383,9.98436999999998,9.98434999999998,H_2C1
Sample_data[, -1],8.04147319999998,299.0924983,291.0510251,8.04148319999998,8.04146319999998,C3H4O_2
Sample_data[, -1],7.9686964,299.0924983,291.1238019,7.9687064,7.9686864,CH_4
Sample_data[, -1],5.98943789999998,299.0924983,293.1030604,5.98944789999998,5.98942789999998,C2H_2O_1
Sample_data[, -1],4.03129749999999,299.0924983,295.0612008,4.03130749999999,4.03128749999999,H4
Sample_data[, -1],2.05204399999997,299.0924983,297.0404543,2.05205399999997,2.05203399999997,CH6O_1
Sample_data[, -1],64.0160287,299.1136177,235.097589,64.0160387,64.0160187,C1H4O3
Sample_data[, -1],62.0367618,299.1136177,237.0768559,62.0367718,62.0367518,C2H6O2
Sample_data[, -1],62.0003814,299.1136177,237.1132363,62.0003914,62.0003714,C1H2O3
Sample_data[, -1],60.0574927,299.1136177,239.056125,60.0575027,60.0574827,C3H8O1
Sample_data[, -1],59.9847323,299.1136177,239.1288854,59.9847423,59.9847223,CO3
Sample_data[, -1],56.0262053,299.1136177,243.0874124,56.0262153,56.0261953,C3H4O1
Sample_data[, -1],50.0367618,299.1136177,249.0768559,50.0367718,50.0367518,CH6O2
Sample_data[, -1],50.0003867,299.1136177,249.113231,50.0003967,50.0003767,H2O3
Sample_data[, -1],49.0289459,299.1136177,250.0846718,49.0289559,49.0289359,C1H5O2
Sample_data[, -1],48.0575061,299.1136177,251.0561116,48.0575161,48.0574961,C2H8O
Sample_data[, -1],45.9690877,299.1136177,253.14453,45.9690977,45.9690777,H_2O3
Sample_data[, -1],44.0262082,299.1136177,255.0874095,44.0262182,44.0261982,C2H4O1
Sample_data[, -1],43.9898193,299.1136177,255.1237984,43.9898293,43.9898093,Carboxylation
Sample_data[, -1],42.0469434,299.1136177,257.0666743,42.0469534,42.0469334,C3H6
Sample_data[, -1],40.0312925,299.1136177,259.0823252,40.0313025,40.0312825,C3H4
Sample_data[, -1],35.9847408,299.1136177,263.1288769,35.9847508,35.9847308,C_1O3
Sample_data[, -1],35.0133004,299.1136177,264.1003173,35.0133104000001,35.0132904,H3O2
Sample_data[, -1],34.0418619,299.1136177,265.0717558,34.0418719,34.0418519,C1H6O1
Sample_data[, -1],32.0626002,299.1136177,267.0510175,32.0626102,32.0625902,C2H8
Sample_data[, -1],31.9898261,299.1136177,267.1237916,31.9898361,31.9898161,O2
Sample_data[, -1],29.9741784,299.1136177,269.1394393,29.9741884,29.9741684,H_2O2
Sample_data[, -1],28.0312946,299.1136177,271.0823231,28.0313046,28.0312846,ethyl addition_(_H2O)_C2H4
Sample_data[, -1],27.9949059,299.1136177,271.1187118,27.9949159,27.9948959,Formic Acid_(_H2O)_CO
Sample_data[, -1],26.0156525,299.1136177,273.0979652,26.0156625,26.0156425,C2H2
Sample_data[, -1],24.0211206,299.1136177,275.0924971,24.0211306,24.0211106,C_1H4O2
Sample_data[, -1],22.0054742,299.1136177,277.1081435,22.0054842,22.0054642,C_1H2O2
Sample_data[, -1],20.0262196,299.1136177,279.0873981,20.0262296,20.0262096,H4O
Sample_data[, -1],19.0183962,299.1136177,280.0952215,19.0184062,19.0183862,H3O1
Sample_data[, -1],18.0469503,299.1136177,281.0666674,18.0469603,18.0469403,CH6
Sample_data[, -1],18.0105593,299.1136177,281.1030584,18.0105693,18.0105493,H2O
Sample_data[, -1],17.9741793,299.1136177,281.1394384,17.9741893,17.9741693,C_1H_2O2
Sample_data[, -1],17.0391291,299.1136177,282.0744886,17.0391391,17.0391191,C1H5
Sample_data[, -1],17.0027333,299.1136177,282.1108844,17.0027433,17.0027233,O1H1
Sample_data[, -1],16.0676873,299.1136177,283.0459304,16.0676973,16.0676773,C2H8O_1
Sample_data[, -1],16.0312949,299.1136177,283.0823228,16.0313049,16.0312849,C1H4
Sample_data[, -1],15.9949147,299.1136177,283.118703,15.9949247,15.9949047,O1
Sample_data[, -1],15.9585257,299.1136177,283.155092,15.9585357,15.9585157,C_1H_4O2
Sample_data[, -1],15.0234661,299.1136177,284.0901516,15.0234761,15.0234561,C1H3
Sample_data[, -1],14.0520314,299.1136177,285.0615863,14.0520414,14.0520214,C2H6O_1
Sample_data[, -1],14.0156503,299.1136177,285.0979674,14.0156603,14.0156403,CH2
Sample_data[, -1],13.9792649,299.1136177,285.1343528,13.9792749,13.9792549,H_2O1
Sample_data[, -1],12.0363882,299.1136177,287.0772295,12.0363982,12.0363782,C2H4O_1
Sample_data[, -1],11.9999919,299.1136177,287.1136258,12.0000019,11.9999819,C1
Sample_data[, -1],10.0782585,299.1136177,289.0353592,10.0782685,10.0782485,H10
Sample_data[, -1],10.0054794,299.1136177,289.1081383,10.0054894,10.0054694,C_2H2O2
Sample_data[, -1],9.9690981,299.1136177,289.1445196,9.9691081,9.9690881,C_3H_2O3
Sample_data[, -1],8.06259260000002,299.1136177,291.0510251,8.06260260000002,8.06258260000002,H8
Sample_data[, -1],8.02622380000003,299.1136177,291.0873939,8.02623380000002,8.02621380000003,C_1H4O
Sample_data[, -1],6.01055730000002,299.1136177,293.1030604,6.01056730000002,6.01054730000002,C_1H2O
Sample_data[, -1],5.9741841,299.1136177,293.1394336,5.9741941,5.9741741,C_2H_2O2
Sample_data[, -1],5.01532520000001,299.1136177,294.0982925,5.01533520000001,5.01531520000001,H3N_1O1
Sample_data[, -1],4.031297,299.1136177,295.0823207,4.03130699999999,4.031287,H4
Sample_data[, -1],3.99492309999999,299.1136177,295.1186946,3.99493309999999,3.99491309999999,C_1O1
Sample_data[, -1],3.0234681,299.1136177,296.0901496,3.0234781,3.0234581,H3
Sample_data[, -1],2.99966080000002,299.1136177,296.1139569,2.99967080000002,2.99965080000002,H1O1N_1
Sample_data[, -1],1.97925500000002,299.1136177,297.1343627,1.97926500000002,1.97924500000002,C_1H_2O1
Sample_data[, -1],1.00781800000004,299.1136177,298.1057997,1.00782800000004,1.00780800000004,H1
Sample_data[, -1],0.0363815000000045,299.1136177,299.0772362,0.0363915000000045,0.0363715000000045,CH4_O
Sample_data[, -1],28.0312935,299.1288639,271.0975704,28.0313035,28.0312835,ethyl addition_(_H2O)_C2H4
Sample_data[, -1],16.0676836,299.1288639,283.0611803,16.0676936,16.0676736,C2H8O_1
Sample_data[, -1],15.9949138,299.1288639,283.1339501,15.9949238,15.9949038,O1
Sample_data[, -1],14.015648,299.1288639,285.1132159,14.015658,14.015638,CH2
Sample_data[, -1],11.9999949,299.1288639,287.128869,12.0000049,11.9999849,C1
Sample_data[, -1],10.0207256,299.1288639,289.1081383,10.0207356,10.0207156,C2H2O_1
Sample_data[, -1],9.98434429999998,299.1288639,289.1445196,9.98435429999997,9.98433429999998,H_2C1
Sample_data[, -1],8.04147,299.1288639,291.0873939,8.04148,8.04146,C3H4O_2
Sample_data[, -1],7.9687012,299.1288639,291.1601627,7.9687112,7.9686912,CH_4
Sample_data[, -1],5.98943029999998,299.1288639,293.1394336,5.98944029999998,5.98942029999998,C2H_2O_1
Sample_data[, -1],2.05202730000002,299.1288639,297.0768366,2.05203730000002,2.05201730000002,CH6O_1
Sample_data[, -1],2.0156503,299.1288639,297.1132136,2.0156603,2.0156403,H2
Sample_data[, -1],62.0367586,299.1499949,237.1132363,62.0367686,62.0367486,C2H6O2
Sample_data[, -1],60.0574879,299.1499949,239.092507,60.0574979,60.0574779,C3H8O1
Sample_data[, -1],56.0625825,299.1499949,243.0874124,56.0625925,56.0625725,C4H8
Sample_data[, -1],52.0160187,299.1499949,247.1339762,52.0160287,52.0160087,H4O3
Sample_data[, -1],50.0367639,299.1499949,249.113231,50.0367739,50.0367539,CH6O2
Sample_data[, -1],50.0003752,299.1499949,249.1496197,50.0003852,50.0003652,H2O3
Sample_data[, -1],30.0105556,299.1499949,269.1394393,30.0105656,30.0105456,C1H2O1
Sample_data[, -1],26.0520297,299.1499949,273.0979652,26.0520397,26.0520197,C3H6O_1
Sample_data[, -1],24.0211204,299.1499949,275.1288745,24.0211304,24.0211104,C_1H4O2
Sample_data[, -1],19.9898274,299.1499949,279.1601675,19.9898374,19.9898174,C_1O2
Sample_data[, -1],18.0105565,299.1499949,281.1394384,18.0105665,18.0105465,H2O
Sample_data[, -1],16.0312919,299.1499949,283.118703,16.0313019,16.0312819,C1H4
Sample_data[, -1],14.0520275,299.1499949,285.0979674,14.0520375,14.0520175,C2H6O_1
Sample_data[, -1],14.0156421,299.1499949,285.1343528,14.0156521,14.0156321,CH2
Sample_data[, -1],10.0054753,299.1499949,289.1445196,10.0054853,10.0054653,C_2H2O2
Sample_data[, -1],8.06260100000003,299.1499949,291.0873939,8.06261100000003,8.06259100000003,H8
Sample_data[, -1],7.98983220000002,299.1499949,291.1601627,7.98984220000002,7.98982220000002,C_2O2
Sample_data[, -1],6.01056130000001,299.1499949,293.1394336,6.01057130000001,6.01055130000001,C_1H2O
Sample_data[, -1],5.97417360000003,299.1499949,293.1758213,5.97418360000003,5.97416360000003,C_2H_2O2
Sample_data[, -1],4.0313003,299.1499949,295.1186946,4.0313103,4.0312903,H4
Sample_data[, -1],3.0234724,299.1499949,296.1265225,3.0234824,3.0234624,H3
Sample_data[, -1],2.05204170000002,299.1499949,297.0979532,2.05205170000002,2.05203170000002,CH6O_1
Sample_data[, -1],1.99700430000001,299.1499949,297.1529906,1.99701430000001,1.99699430000001,2ndIP
Sample_data[, -1],1.97926280000001,299.1499949,297.1707321,1.97927280000002,1.97925280000001,C_1H_2O1
Sample_data[, -1],0.036377200000004,299.1499949,299.1136177,0.036387200000004,0.036367200000004,CH4_O
Sample_data[, -1],26.0520307,299.2016434,273.1496127,26.0520407,26.0520207,C3H6O_1
Sample_data[, -1],16.0676933,299.2016434,283.1339501,16.0677033,16.0676833,C2H8O_1
Sample_data[, -1],12.0363792,299.2016434,287.1652642,12.0363892,12.0363692,C2H4O_1
Sample_data[, -1],6.02582210000003,299.2016434,293.1758213,6.02583210000003,6.02581210000003,C3H2O_2
Sample_data[, -1],57.0340322,300.0639315,243.0298993,57.0340422,57.0340222,acetone_(_H)_C3H5O
Sample_data[, -1],45.0340389,300.0639315,255.0298926,45.0340489,45.0340289,C2H5O1
Sample_data[, -1],44.9976445,300.0639315,255.066287,44.9976545,44.9976345,CHO2
Sample_data[, -1],43.0183827,300.0639315,257.0455488,43.0183927,43.0183727,C2H3O
Sample_data[, -1],38.0156505,300.0639315,262.048281,38.0156605000001,38.0156405,C3H2
Sample_data[, -1],36.0363885,300.0639315,264.027543,36.0363985,36.0363785,C4H4O_1
Sample_data[, -1],34.0207358,300.0639315,266.0431957,34.0207458,34.0207258,C4H2O_1
Sample_data[, -1],28.0313038,300.0639315,272.0326277,28.0313138,28.0312938,ethyl addition_(_H2O)_C2H4
Sample_data[, -1],27.023477,300.0639315,273.0404545,27.023487,27.023467,H3C2
Sample_data[, -1],26.0156573,300.0639315,274.0482742,26.0156673,26.0156473,C2H2
Sample_data[, -1],25.9792553,300.0639315,274.0846762,25.9792653,25.9792453,H_2C1O1
Sample_data[, -1],24.0363903000001,300.0639315,276.0275412,24.0364003000001,24.0363803000001,C3H4O_1
Sample_data[, -1],23.9999945,300.0639315,276.063937,24.0000045,23.9999845,C2
Sample_data[, -1],23.9636228,300.0639315,276.1003087,23.9636328,23.9636128,CH_4O
Sample_data[, -1],22.0207254,300.0639315,278.0432061,22.0207354,22.0207154,C3H2O_1
Sample_data[, -1],21.9843593000001,300.0639315,278.0795722,21.9843693000001,21.9843493000001,C2H_2
Sample_data[, -1],17.0391151,300.0639315,283.0248164,17.0391251,17.0391051,C1H5
Sample_data[, -1],12.9714317,300.0639315,287.0924998,12.9714417,12.9714217,H_3O1
Sample_data[, -1],12.0363899,300.0639315,288.0275416,12.0363999,12.0363799,C2H4O_1
Sample_data[, -1],11.9999981,300.0639315,288.0639334,12.0000081,11.9999881,C1
Sample_data[, -1],10.9921727,300.0639315,289.0717588,10.9921827,10.9921627,C1H_1
Sample_data[, -1],10.0207358,300.0639315,290.0431957,10.0207458,10.0207258,C2H2O_1
Sample_data[, -1],9.9843553,300.0639315,290.0795762,9.9843653,9.9843453,H_2C1
Sample_data[, -1],9.94797250000005,300.0639315,290.115959,9.94798250000005,9.94796250000005,H_6O1
Sample_data[, -1],8.0414639,300.0639315,292.0224676,8.0414739,8.0414539,C3H4O_2
Sample_data[, -1],7.96869840000005,300.0639315,292.0952331,7.96870840000005,7.96868840000005,CH_4
Sample_data[, -1],6.02581740000005,300.0639315,294.0381141,6.02582740000005,6.02580740000005,C3H2O_2
Sample_data[, -1],3.0234772,300.0639315,297.0404543,3.0234872,3.0234672,H3
Sample_data[, -1],2.01565550000004,300.0639315,298.048276,2.01566550000004,2.01564550000004,H2
Sample_data[, -1],55.953421,301.0353541,245.0819331,55.953431,55.953411,CH_4O3
Sample_data[, -1],22.0207289,301.0353541,279.0146252,22.0207389,22.0207189,C3H2O_1
Sample_data[, -1],17.9741738,301.0353541,283.0611803,17.9741838,17.9741638,C_1H_2O2
Sample_data[, -1],15.9949081,301.0353541,285.040446,15.9949181,15.9948981,O1
Sample_data[, -1],14.987086,301.0353541,286.0482681,14.987096,14.987076,H_1O1
Sample_data[, -1],13.9792595,301.0353541,287.0560946,13.9792695,13.9792495,H_2O1
Sample_data[, -1],11.9999949,301.0353541,289.0353592,12.0000049,11.9999849,C1
Sample_data[, -1],9.94796020000001,301.0353541,291.0873939,9.94797020000001,9.94795020000001,H_6O1
Sample_data[, -1],7.96869770000001,301.0353541,293.0666564,7.96870770000001,7.96868770000001,CH_4
Sample_data[, -1],6.02581980000002,301.0353541,295.0095343,6.02582980000002,6.02580980000002,C3H2O_2
Sample_data[, -1],1.97926410000002,301.0353541,299.05609,1.97927410000002,1.97925410000002,C_1H_2O1
Sample_data[, -1],74.0003787,301.0564969,227.0561182,74.0003887,74.0003687,C2H2O3
Sample_data[, -1],62.0367617,301.0564969,239.0197352,62.0367717,62.0367517,C2H6O2
Sample_data[, -1],62.0003719,301.0564969,239.056125,62.0003819,62.0003619,C1H2O3
Sample_data[, -1],59.9847264,301.0564969,241.0717705,59.9847364,59.9847164,CO3
Sample_data[, -1],57.9690845,301.0564969,243.0874124,57.9690945,57.9690745,#N/A-2
Sample_data[, -1],50.0367589,301.0564969,251.019738,50.0367689,50.0367489,CH6O2
Sample_data[, -1],50.0003853,301.0564969,251.0561116,50.0003953,50.0003753,H2O3
Sample_data[, -1],48.0211224,301.0564969,253.0353745,48.0211324,48.0211124,C1H4O2
Sample_data[, -1],45.9690874,301.0564969,255.0874095,45.9690974,45.9690774,H_2O3
Sample_data[, -1],43.9898226,301.0564969,257.0666743,43.9898326,43.9898126,Carboxylation_CO2
Sample_data[, -1],41.9741717,301.0564969,259.0823252,41.9741817,41.9741617,C1H_2O2
Sample_data[, -1],38.0367721,301.0564969,263.0197248,38.0367821,38.0367621,O2H6
Sample_data[, -1],35.9847411,301.0564969,265.0717558,35.9847511,35.9847311,C_1O3
Sample_data[, -1],35.0133012,301.0564969,266.0431957,35.0133112,35.0132912,H3O2
Sample_data[, -1],34.0054794,301.0564969,267.0510175,34.0054894,34.0054694,H2O2
Sample_data[, -1],32.0262121,301.0564969,269.0302848,32.0262221,32.0262021,C1H4O1
Sample_data[, -1],31.9898218,301.0564969,269.0666751,31.9898318,31.9898118,O2
Sample_data[, -1],30.0105606,301.0564969,271.0459363,30.0105706,30.0105506,C1H2O1
Sample_data[, -1],29.9741738,301.0564969,271.0823231,29.9741838,29.9741638,H_2O2
Sample_data[, -1],27.9585317,301.0564969,273.0979652,27.9585417,27.9585217,H_4O2
Sample_data[, -1],24.0211262,301.0564969,277.0353707,24.0211362,24.0211162,C_1H4O2
Sample_data[, -1],20.0262106,301.0564969,281.0302863,20.0262206,20.0262006,H4O
Sample_data[, -1],19.9898295,301.0564969,281.0666674,19.9898395,19.9898195,C_1O2
Sample_data[, -1],19.0183825,301.0564969,282.0381144,19.0183925,19.0183725,H3O1
Sample_data[, -1],18.0105665,301.0564969,283.0459304,18.0105765,18.0105565,H2O
Sample_data[, -1],17.9741741,301.0564969,283.0823228,17.9741841,17.9741641,C_1H_2O2
Sample_data[, -1],16.0313054,301.0564969,285.0251915,16.0313154,16.0312954,C1H4
Sample_data[, -1],15.9949106,301.0564969,285.0615863,15.9949206,15.9949006,O1
Sample_data[, -1],15.9585295,301.0564969,285.0979674,15.9585395,15.9585195,C_1H_4O2
Sample_data[, -1],14.0156494,301.0564969,287.0408475,14.0156594,14.0156394,CH2
Sample_data[, -1],13.9792674,301.0564969,287.0772295,13.9792774,13.9792574,H_2O1
Sample_data[, -1],13.9428711,301.0564969,287.1136258,13.9428811,13.9428611,C_1H_6O2
Sample_data[, -1],10.0054718,301.0564969,291.0510251,10.0054818,10.0054618,C_2H2O2
Sample_data[, -1],9.96910300000002,301.0564969,291.0873939,9.96911300000002,9.96909300000002,C_3H_2O3
Sample_data[, -1],8.0262055,301.0564969,293.0302914,8.0262155,8.0261955,C_1H4O
Sample_data[, -1],6.0105633,301.0564969,295.0459336,6.0105733,6.0105533,C_1H2O
Sample_data[, -1],5.97417619999999,301.0564969,295.0823207,5.97418619999999,5.97416619999999,C_2H_2O2
Sample_data[, -1],4.03130850000002,301.0564969,297.0251884,4.03131850000002,4.03129850000002,H4
Sample_data[, -1],1.9792607,301.0564969,299.0772362,1.9792707,1.9792507,C_1H_2O1
Sample_data[, -1],83.9847321,301.0717638,217.0870317,83.9847421,83.9847221,C3O3
Sample_data[, -1],58.0418645,301.0717638,243.0298993,58.0418745,58.0418545,C3H6O1
Sample_data[, -1],57.9690875,301.0717638,243.1026763,57.9690975,57.9690775,#N/A-2
Sample_data[, -1],56.026207,301.0717638,245.0455568,56.026217,56.026197,C3H4O1
Sample_data[, -1],55.9898307,301.0717638,245.0819331,55.9898407,55.9898207,glyoxylate_(_H2O)_C2O2
Sample_data[, -1],54.0469511,301.0717638,247.0248127,54.0469611,54.0469411,C4H6
Sample_data[, -1],54.010567,301.0717638,247.0611968,54.010577,54.010557,C3H2O1
Sample_data[, -1],52.0312934,301.0717638,249.0404704,52.0313034,52.0312834,C4H4
Sample_data[, -1],50.0156522,301.0717638,251.0561116,50.0156622,50.0156422,C4H2
Sample_data[, -1],47.9999922,301.0717638,253.0717716,48.0000022,47.9999822,C4
Sample_data[, -1],46.0418712,301.0717638,255.0298926,46.0418812,46.0418612,C2H6O1
Sample_data[, -1],46.0054768,301.0717638,255.066287,46.0054868,46.0054668,C1H2O2
Sample_data[, -1],44.026215,301.0717638,257.0455488,44.026225,44.026205,C2H4O1
Sample_data[, -1],43.9898246,301.0717638,257.0819392,43.9898346,43.9898146,Carboxylation_CO2
Sample_data[, -1],42.0469544,301.0717638,259.0248094,42.0469644,42.0469444,C3H6
Sample_data[, -1],42.0105562,301.0717638,259.0612076,42.0105662,42.0105462,acetylation_(_H2O)_C2H2O
Sample_data[, -1],41.9741849,301.0717638,259.0975789,41.9741949,41.9741749,C1H_2O2
Sample_data[, -1],40.0676929,301.0717638,261.0040709,40.0677029,40.0676829,C4H8O_1
Sample_data[, -1],40.0313005,301.0717638,261.0404633,40.0313105,40.0312905,C3H4
Sample_data[, -1],39.9949124,301.0717638,261.0768514,39.9949224,39.9949024,C2O1
Sample_data[, -1],39.9585372,301.0717638,261.1132266,39.9585472,39.9585272,CH_4O2
Sample_data[, -1],38.052039,301.0717638,263.0197248,38.052049,38.052029,C4H6O_1
Sample_data[, -1],38.0156534,301.0717638,263.0561104,38.0156634,38.0156434,C3H2
Sample_data[, -1],37.9792578,301.0717638,263.092506,37.9792678,37.9792478,C2H_2O
Sample_data[, -1],36.0363778,301.0717638,265.035386,36.0363878,36.0363678,C4H4O_1
Sample_data[, -1],36.000008,301.0717638,265.0717558,36.000018,35.999998,C3
Sample_data[, -1],32.0262117,301.0717638,269.0455521,32.0262217,32.0262017,C1H4O1
Sample_data[, -1],30.0105588,301.0717638,271.061205,30.0105688,30.0105488,C1H2O1
Sample_data[, -1],28.0313093,301.0717638,273.0404545,28.0313193,28.0312993,ethyl addition_(_H2O)_C2H4
Sample_data[, -1],27.9949182,301.0717638,273.0768456,27.9949282,27.9949082,Formic Acid_(_H2O)_CO
Sample_data[, -1],27.9585348,301.0717638,273.113229,27.9585448,27.9585248,H_4O2
Sample_data[, -1],26.0520406,301.0717638,275.0197232,26.0520506,26.0520306,C3H6O_1
Sample_data[, -1],26.0156591,301.0717638,275.0561047,26.0156691,26.0156491,C2H2
Sample_data[, -1],25.9792667,301.0717638,275.0924971,25.9792767,25.9792567,H_2C1O1
Sample_data[, -1],24.0363931,301.0717638,277.0353707,24.0364031,24.0363831,C3H4O_1
Sample_data[, -1],24.0000077,301.0717638,277.0717561,24.0000177,23.9999977,C2
Sample_data[, -1],23.9636203,301.0717638,277.1081435,23.9636303,23.9636103,CH_4O
Sample_data[, -1],22.020732,301.0717638,279.0510318,22.020742,22.020722,C3H2O_1
Sample_data[, -1],18.0469474,301.0717638,283.0248164,18.0469574,18.0469374,CH6
Sample_data[, -1],17.9741748,301.0717638,283.097589,17.9741848,17.9741648,C_1H_2O2
Sample_data[, -1],15.994912,301.0717638,285.0768518,15.994922,15.994902,O1
Sample_data[, -1],14.0520333,301.0717638,287.0197305,14.0520433,14.0520233,C2H6O_1
Sample_data[, -1],13.979264,301.0717638,287.0924998,13.979274,13.979254,H_2O1
Sample_data[, -1],13.0078304,301.0717638,288.0639334,13.0078404,13.0078204,CH
Sample_data[, -1],12.000005,301.0717638,289.0717588,12.000015,11.999995,C1
Sample_data[, -1],10.0207387,301.0717638,291.0510251,10.0207487,10.0207287,C2H2O_1
Sample_data[, -1],9.9479619,301.0717638,291.1238019,9.9479719,9.9479519,H_6O1
Sample_data[, -1],8.04147239999998,301.0717638,293.0302914,8.04148239999997,8.04146239999998,C3H4O_2
Sample_data[, -1],7.96870339999998,301.0717638,293.1030604,7.96871339999998,7.96869339999998,CH_4
Sample_data[, -1],6.01056299999999,301.0717638,295.0612008,6.01057299999999,6.01055299999999,C_1H2O
Sample_data[, -1],5.98944309999996,301.0717638,295.0823207,5.98945309999996,5.98943309999996,C2H_2O_1
Sample_data[, -1],4.03130949999996,301.0717638,297.0404543,4.03131949999996,4.03129949999996,H4
Sample_data[, -1],2.05204149999997,301.0717638,299.0197223,2.05205149999997,2.05203149999997,CH6O_1
Sample_data[, -1],1.9792655,301.0717638,299.0924983,1.9792755,1.9792555,C_1H_2O1
Sample_data[, -1],1.00783229999996,301.0717638,300.0639315,1.00784229999996,1.00782229999996,H1
Sample_data[, -1],92.0109296,301.0928848,209.0819552,92.0109396,92.0109196,C2H4O4
Sample_data[, -1],89.9952861,301.0928848,211.0975987,89.9952961,89.9952761,C2H2O4
Sample_data[, -1],78.0316788,301.0928848,223.061206,78.0316888,78.0316688,C2H6O3
Sample_data[, -1],74.0003791,301.0928848,227.0925057,74.0003891,74.0003691,C2H2O3
Sample_data[, -1],64.0160289,301.0928848,237.0768559,64.0160389,64.0160189,C1H4O3
Sample_data[, -1],62.0367598,301.0928848,239.056125,62.0367698,62.0367498,C2H6O2
Sample_data[, -1],62.0003778,301.0928848,239.092507,62.0003878,62.0003678,C1H2O3
Sample_data[, -1],60.0574967,301.0928848,241.0353881,60.0575067,60.0574867,C3H8O1
Sample_data[, -1],59.9847342,301.0928848,241.1081506,59.9847442,59.9847242,CO3
Sample_data[, -1],58.0054724,301.0928848,243.0874124,58.0054824,58.0054624,C2H2O2
Sample_data[, -1],50.0003857,301.0928848,251.0924991,50.0003957,50.0003757,H2O3
Sample_data[, -1],48.9925651,301.0928848,252.1003197,48.9925751,48.9925551,H1O3
Sample_data[, -1],48.0575103,301.0928848,253.0353745,48.0575203,48.0575003,C2H8O
Sample_data[, -1],46.0054753,301.0928848,255.0874095,46.0054853,46.0054653,C1H2O2
Sample_data[, -1],45.9690864,301.0928848,255.1237984,45.9690964,45.9690764,H_2O3
Sample_data[, -1],44.0262105,301.0928848,257.0666743,44.0262205,44.0262005,C2H4O1
Sample_data[, -1],43.9898207,301.0928848,257.1030641,43.9898307,43.9898107,Carboxylation_CO2
Sample_data[, -1],42.0105596,301.0928848,259.0823252,42.0105696,42.0105496,acetylation_(_H2O)_C2H2O
Sample_data[, -1],38.0367744,301.0928848,263.0561104,38.0367844,38.0367644,O2H6
Sample_data[, -1],36.021129,301.0928848,265.0717558,36.021139,36.021119,H4O2
Sample_data[, -1],34.0418673,301.0928848,267.0510175,34.0418773,34.0418573,C1H6O1
Sample_data[, -1],32.0626,301.0928848,269.0302848,32.06261,32.06259,C2H8
Sample_data[, -1],32.0262097,301.0928848,269.0666751,32.0262197,32.0261997,C1H4O1
Sample_data[, -1],31.989821,301.0928848,269.1030638,31.989831,31.989811,O2
Sample_data[, -1],30.0105617,301.0928848,271.0823231,30.0105717,30.0105517,C1H2O1
Sample_data[, -1],29.974173,301.0928848,271.1187118,29.974183,29.974163,H_2O2
Sample_data[, -1],27.9949196,301.0928848,273.0979652,27.9949296,27.9949096,Formic Acid_(_H2O)_CO
Sample_data[, -1],24.0211287,301.0928848,277.0717561,24.0211387,24.0211187,C_1H4O2
Sample_data[, -1],22.0054867,301.0928848,279.0873981,22.0054967,22.0054767,C_1H2O2
Sample_data[, -1],20.0262174,301.0928848,281.0666674,20.0262274,20.0262074,H4O
Sample_data[, -1],19.9898264,301.0928848,281.1030584,19.9898364,19.9898164,C_1O2
Sample_data[, -1],19.0183962,301.0928848,282.0744886,19.0184062,19.0183862,H3O1
Sample_data[, -1],18.0469544,301.0928848,283.0459304,18.0469644,18.0469444,CH6
Sample_data[, -1],18.010562,301.0928848,283.0823228,18.010572,18.010552,H2O
Sample_data[, -1],17.9741818,301.0928848,283.118703,17.9741918,17.9741718,C_1H_2O2
Sample_data[, -1],17.0027332,301.0928848,284.0901516,17.0027432,17.0027232,O1H1
Sample_data[, -1],16.0676933,301.0928848,285.0251915,16.0677033,16.0676833,C2H8O_1
Sample_data[, -1],16.0312985,301.0928848,285.0615863,16.0313085,16.0312885,C1H4
Sample_data[, -1],15.9949174,301.0928848,285.0979674,15.9949274,15.9949074,O1
Sample_data[, -1],15.958532,301.0928848,285.1343528,15.958542,15.958522,C_1H_4O2
Sample_data[, -1],14.0520373,301.0928848,287.0408475,14.0520473,14.0520273,C2H6O_1
Sample_data[, -1],14.0156553,301.0928848,287.0772295,14.0156653,14.0156453,CH2
Sample_data[, -1],13.979259,301.0928848,287.1136258,13.979269,13.979249,H_2O1
Sample_data[, -1],10.078255,301.0928848,291.0146298,10.078265,10.078245,H10
Sample_data[, -1],8.06259339999997,301.0928848,293.0302914,8.06260339999997,8.06258339999997,H8
Sample_data[, -1],7.98982439999997,301.0928848,293.1030604,7.98983439999997,7.98981439999998,C_2O2
Sample_data[, -1],6.04695119999997,301.0928848,295.0459336,6.04696119999997,6.04694119999997,H6
Sample_data[, -1],6.01056409999995,301.0928848,295.0823207,6.01057409999995,6.01055409999995,C_1H2O
Sample_data[, -1],5.01532359999999,301.0928848,296.0775612,5.01533359999999,5.01531359999999,H3N_1O1
Sample_data[, -1],4.03129089999999,301.0928848,297.0615939,4.03130089999999,4.03128089999999,H4
